"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2012","071","71","Fluntern","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","4"
"2012","071","71","Fluntern","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","2"
"2012","071","71","Fluntern","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","27"
"2012","071","71","Fluntern","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","12"
"2012","071","71","Fluntern","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","2"
"2012","071","71","Fluntern","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","3"
"2012","071","71","Fluntern","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","1"
"2012","071","71","Fluntern","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","6"
"2012","071","71","Fluntern","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","8"
"2012","071","71","Fluntern","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","1"
"2012","071","71","Fluntern","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","1"
"2012","071","71","Fluntern","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","4"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","4"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","8"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8521","Kuwait","200","8521","Kuwait","208","1"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","2"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8532","Vereinigte Arabische Emirate","210","8532","Vereinigte Arabische Emirate","219","2"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8535","Saudi-Arabien","213","8535","Saudi-Arabien","222","1"
"2012","071","71","Fluntern","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","1"
"2012","071","71","Fluntern","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","2"
"2012","071","71","Fluntern","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","14"
"2012","071","71","Fluntern","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","8"
"2012","071","71","Fluntern","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","1"
"2012","071","71","Fluntern","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","6"
"2012","071","71","Fluntern","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","61"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","1"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","3"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","3"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","23"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","10"
"2012","071","71","Fluntern","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","1"
"2012","071","71","Fluntern","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","38"
"2012","071","71","Fluntern","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","134"
"2012","071","71","Fluntern","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","12"
"2012","071","71","Fluntern","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","3"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","10"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","17"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","6"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","1"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","3"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","3"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","7"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8254","Montenegro","50","5"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","2"
"2012","071","71","Fluntern","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","3"
"2012","071","71","Fluntern","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","29"
"2012","071","71","Fluntern","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","60"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","11"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","165"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","98"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","8"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","7"
"2012","071","71","Fluntern","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","50"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","5399"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1037"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","7"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","130"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","20"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","26"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","8"
"2012","071","71","Fluntern","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","7"
"2012","071","71","Fluntern","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","11"
"2012","071","71","Fluntern","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","2"
"2012","072","72","Hottingen","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","1"
"2012","072","72","Hottingen","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","4"
"2012","072","72","Hottingen","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","1"
"2012","072","72","Hottingen","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","3"
"2012","072","72","Hottingen","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","3"
"2012","072","72","Hottingen","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","5"
"2012","072","72","Hottingen","Afrika","2","Ostafrika","22","8353","Tansania","109","8353","Tansania","116","1"
"2012","072","72","Hottingen","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","1"
"2012","072","72","Hottingen","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","4"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8314","Guinea Bissau","72","8314","Guinea Bissau","79","1"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","3"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8325","Liberia","82","8325","Liberia","89","2"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","1"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2012","072","72","Hottingen","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","1"
"2012","072","72","Hottingen","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","3"
"2012","072","72","Hottingen","Afrika","2","Zentralafrika","23","8341","Rwanda","97","8341","Rwanda","104","1"
"2012","072","72","Hottingen","Afrika","2","Zentralafrika","23","8358","Uganda","113","8358","Uganda","120","1"
"2012","072","72","Hottingen","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","3"
"2012","072","72","Hottingen","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","3"
"2012","072","72","Hottingen","Amerika","3","Karibik","32","8445","St. Kitts und Nevis","169","8445","St. Kitts und Nevis","176","2"
"2012","072","72","Hottingen","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2012","072","72","Hottingen","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","30"
"2012","072","72","Hottingen","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","3"
"2012","072","72","Hottingen","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","16"
"2012","072","72","Hottingen","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","118"
"2012","072","72","Hottingen","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","7"
"2012","072","72","Hottingen","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","2"
"2012","072","72","Hottingen","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","4"
"2012","072","72","Hottingen","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","5"
"2012","072","72","Hottingen","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","1"
"2012","072","72","Hottingen","Amerika","3","Zentralamerika","33","8408","Costa Rica","134","8408","Costa Rica","141","1"
"2012","072","72","Hottingen","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","9"
"2012","072","72","Hottingen","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","1"
"2012","072","72","Hottingen","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","2"
"2012","072","72","Hottingen","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","23"
"2012","072","72","Hottingen","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8509","Hongkong","196","1"
"2012","072","72","Hottingen","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","29"
"2012","072","72","Hottingen","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","5"
"2012","072","72","Hottingen","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","2"
"2012","072","72","Hottingen","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","2"
"2012","072","72","Hottingen","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","21"
"2012","072","72","Hottingen","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","4"
"2012","072","72","Hottingen","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","1"
"2012","072","72","Hottingen","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","2"
"2012","072","72","Hottingen","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","8"
"2012","072","72","Hottingen","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","4"
"2012","072","72","Hottingen","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","9"
"2012","072","72","Hottingen","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","2"
"2012","072","72","Hottingen","Asien","4","Südwestasien","45","8562","Georgien","226","8562","Georgien","237","1"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","9"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","3"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","1"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","3"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8535","Saudi-Arabien","213","8535","Saudi-Arabien","222","1"
"2012","072","72","Hottingen","Asien","4","Westasien","44","8550","Palästina","223","8550","Palästina","234","2"
"2012","072","72","Hottingen","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","2"
"2012","072","72","Hottingen","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","18"
"2012","072","72","Hottingen","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","10"
"2012","072","72","Hottingen","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","6"
"2012","072","72","Hottingen","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","12"
"2012","072","72","Hottingen","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","61"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","2"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","4"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","1"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","44"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","14"
"2012","072","72","Hottingen","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","2"
"2012","072","72","Hottingen","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","38"
"2012","072","72","Hottingen","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","187"
"2012","072","72","Hottingen","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","31"
"2012","072","72","Hottingen","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","3"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","12"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","10"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","12"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","3"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","7"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","6"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","27"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8254","Montenegro","50","1"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","9"
"2012","072","72","Hottingen","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","6"
"2012","072","72","Hottingen","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","56"
"2012","072","72","Hottingen","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","106"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","22"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","190"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","154"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","22"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","11"
"2012","072","72","Hottingen","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","77"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","7433"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1231"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","12"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","131"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","39"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","13"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","8"
"2012","072","72","Hottingen","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","9"
"2012","072","72","Hottingen","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","21"
"2012","072","72","Hottingen","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","3"
"2012","072","72","Hottingen","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","1"
"2012","073","73","Hirslanden","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","3"
"2012","073","73","Hirslanden","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","2"
"2012","073","73","Hirslanden","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","1"
"2012","073","73","Hirslanden","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","1"
"2012","073","73","Hirslanden","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","1"
"2012","073","73","Hirslanden","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","8"
"2012","073","73","Hirslanden","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","3"
"2012","073","73","Hirslanden","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","2"
"2012","073","73","Hirslanden","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","1"
"2012","073","73","Hirslanden","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","1"
"2012","073","73","Hirslanden","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","1"
"2012","073","73","Hirslanden","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","3"
"2012","073","73","Hirslanden","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2012","073","73","Hirslanden","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","1"
"2012","073","73","Hirslanden","Amerika","3","Karibik","32","8443","St. Lucia","167","8443","St. Lucia","174","1"
"2012","073","73","Hirslanden","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","1"
"2012","073","73","Hirslanden","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","15"
"2012","073","73","Hirslanden","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","2"
"2012","073","73","Hirslanden","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","22"
"2012","073","73","Hirslanden","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","65"
"2012","073","73","Hirslanden","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","4"
"2012","073","73","Hirslanden","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","3"
"2012","073","73","Hirslanden","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","8"
"2012","073","73","Hirslanden","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","2"
"2012","073","73","Hirslanden","Amerika","3","Zentralamerika","33","8415","Guatemala","141","8415","Guatemala","148","1"
"2012","073","73","Hirslanden","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","4"
"2012","073","73","Hirslanden","Amerika","3","Zentralamerika","33","8430","Panama","154","8430","Panama","161","1"
"2012","073","73","Hirslanden","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","4"
"2012","073","73","Hirslanden","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","13"
"2012","073","73","Hirslanden","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","16"
"2012","073","73","Hirslanden","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","3"
"2012","073","73","Hirslanden","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","5"
"2012","073","73","Hirslanden","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","15"
"2012","073","73","Hirslanden","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","4"
"2012","073","73","Hirslanden","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","4"
"2012","073","73","Hirslanden","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","8"
"2012","073","73","Hirslanden","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","3"
"2012","073","73","Hirslanden","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","2"
"2012","073","73","Hirslanden","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","1"
"2012","073","73","Hirslanden","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","5"
"2012","073","73","Hirslanden","Asien","4","Westasien","44","8512","Irak","191","8512","Irak","199","5"
"2012","073","73","Hirslanden","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","11"
"2012","073","73","Hirslanden","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","3"
"2012","073","73","Hirslanden","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","2"
"2012","073","73","Hirslanden","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","3"
"2012","073","73","Hirslanden","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","15"
"2012","073","73","Hirslanden","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","17"
"2012","073","73","Hirslanden","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","5"
"2012","073","73","Hirslanden","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","28"
"2012","073","73","Hirslanden","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","3"
"2012","073","73","Hirslanden","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","6"
"2012","073","73","Hirslanden","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","18"
"2012","073","73","Hirslanden","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","2"
"2012","073","73","Hirslanden","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","31"
"2012","073","73","Hirslanden","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","130"
"2012","073","73","Hirslanden","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","14"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","5"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","13"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","7"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","2"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","3"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","9"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8248","Serbien","49","21"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8256","Kosovo","52","9"
"2012","073","73","Hirslanden","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro, Kosovo","48","8259","Serbien und Montenegro","54","5"
"2012","073","73","Hirslanden","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","34"
"2012","073","73","Hirslanden","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","62"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","7"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","86"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","71"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","6"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","9"
"2012","073","73","Hirslanden","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","36"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","5336"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","706"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","6"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","104"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","17"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","13"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","13"
"2012","073","73","Hirslanden","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","5"
