"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Altersjahr","5-Jahres-Altersgruppe","5-Jahres-Altersgruppe (Sort)","wirtschaftliche Bevölkerung"
"2012","082","82","Mühlebach","60","60-64","13","77"
"2012","082","82","Mühlebach","61","60-64","13","53"
"2012","082","82","Mühlebach","62","60-64","13","86"
"2012","082","82","Mühlebach","63","60-64","13","65"
"2012","082","82","Mühlebach","64","60-64","13","69"
"2012","082","82","Mühlebach","65","65-69","14","65"
"2012","082","82","Mühlebach","66","65-69","14","56"
"2012","082","82","Mühlebach","67","65-69","14","38"
"2012","082","82","Mühlebach","68","65-69","14","57"
"2012","082","82","Mühlebach","69","65-69","14","40"
"2012","082","82","Mühlebach","70","70-74","15","37"
"2012","082","82","Mühlebach","71","70-74","15","48"
"2012","082","82","Mühlebach","72","70-74","15","44"
"2012","082","82","Mühlebach","73","70-74","15","41"
"2012","082","82","Mühlebach","74","70-74","15","34"
"2012","082","82","Mühlebach","75","75-79","16","34"
"2012","082","82","Mühlebach","76","75-79","16","30"
"2012","082","82","Mühlebach","77","75-79","16","24"
"2012","082","82","Mühlebach","78","75-79","16","25"
"2012","082","82","Mühlebach","79","75-79","16","20"
"2012","082","82","Mühlebach","80","80-84","17","23"
"2012","082","82","Mühlebach","81","80-84","17","18"
"2012","082","82","Mühlebach","82","80-84","17","24"
"2012","082","82","Mühlebach","83","80-84","17","24"
"2012","082","82","Mühlebach","84","80-84","17","20"
"2012","082","82","Mühlebach","85","85-89","18","10"
"2012","082","82","Mühlebach","86","85-89","18","21"
"2012","082","82","Mühlebach","87","85-89","18","19"
"2012","082","82","Mühlebach","88","85-89","18","12"
"2012","082","82","Mühlebach","89","85-89","18","20"
"2012","082","82","Mühlebach","90","90-94","19","15"
"2012","082","82","Mühlebach","91","90-94","19","14"
"2012","082","82","Mühlebach","92","90-94","19","10"
"2012","082","82","Mühlebach","93","90-94","19","5"
"2012","082","82","Mühlebach","94","90-94","19","1"
"2012","082","82","Mühlebach","95","95-99","20","2"
"2012","082","82","Mühlebach","96","95-99","20","4"
"2012","082","82","Mühlebach","97","95-99","20","2"
"2012","082","82","Mühlebach","98","95-99","20","4"
"2012","082","82","Mühlebach","102","100 und mehr","21","1"
"2012","083","83","Weinegg","0","0-4","1","43"
"2012","083","83","Weinegg","1","0-4","1","49"
"2012","083","83","Weinegg","2","0-4","1","39"
"2012","083","83","Weinegg","3","0-4","1","41"
"2012","083","83","Weinegg","4","0-4","1","36"
"2012","083","83","Weinegg","5","5-9","2","28"
"2012","083","83","Weinegg","6","5-9","2","40"
"2012","083","83","Weinegg","7","5-9","2","39"
"2012","083","83","Weinegg","8","5-9","2","42"
"2012","083","83","Weinegg","9","5-9","2","37"
"2012","083","83","Weinegg","10","10-14","3","37"
"2012","083","83","Weinegg","11","10-14","3","29"
"2012","083","83","Weinegg","12","10-14","3","35"
"2012","083","83","Weinegg","13","10-14","3","35"
"2012","083","83","Weinegg","14","10-14","3","27"
"2012","083","83","Weinegg","15","15-19","4","35"
"2012","083","83","Weinegg","16","15-19","4","38"
"2012","083","83","Weinegg","17","15-19","4","32"
"2012","083","83","Weinegg","18","15-19","4","35"
"2012","083","83","Weinegg","19","15-19","4","43"
"2012","083","83","Weinegg","20","20-24","5","50"
"2012","083","83","Weinegg","21","20-24","5","48"
"2012","083","83","Weinegg","22","20-24","5","57"
"2012","083","83","Weinegg","23","20-24","5","46"
"2012","083","83","Weinegg","24","20-24","5","69"
"2012","083","83","Weinegg","25","25-29","6","80"
"2012","083","83","Weinegg","26","25-29","6","56"
"2012","083","83","Weinegg","27","25-29","6","80"
"2012","083","83","Weinegg","28","25-29","6","78"
"2012","083","83","Weinegg","29","25-29","6","78"
"2012","083","83","Weinegg","30","30-34","7","97"
"2012","083","83","Weinegg","31","30-34","7","93"
"2012","083","83","Weinegg","32","30-34","7","101"
"2012","083","83","Weinegg","33","30-34","7","62"
"2012","083","83","Weinegg","34","30-34","7","84"
"2012","083","83","Weinegg","35","35-39","8","102"
"2012","083","83","Weinegg","36","35-39","8","96"
"2012","083","83","Weinegg","37","35-39","8","87"
"2012","083","83","Weinegg","38","35-39","8","90"
"2012","083","83","Weinegg","39","35-39","8","73"
"2012","083","83","Weinegg","40","40-44","9","80"
"2012","083","83","Weinegg","41","40-44","9","64"
"2012","083","83","Weinegg","42","40-44","9","85"
"2012","083","83","Weinegg","43","40-44","9","78"
"2012","083","83","Weinegg","44","40-44","9","72"
"2012","083","83","Weinegg","45","45-49","10","83"
"2012","083","83","Weinegg","46","45-49","10","88"
"2012","083","83","Weinegg","47","45-49","10","79"
"2012","083","83","Weinegg","48","45-49","10","71"
"2012","083","83","Weinegg","49","45-49","10","81"
"2012","083","83","Weinegg","50","50-54","11","78"
"2012","083","83","Weinegg","51","50-54","11","63"
"2012","083","83","Weinegg","52","50-54","11","69"
"2012","083","83","Weinegg","53","50-54","11","69"
"2012","083","83","Weinegg","54","50-54","11","60"
"2012","083","83","Weinegg","55","55-59","12","70"
"2012","083","83","Weinegg","56","55-59","12","55"
"2012","083","83","Weinegg","57","55-59","12","62"
"2012","083","83","Weinegg","58","55-59","12","51"
"2012","083","83","Weinegg","59","55-59","12","58"
"2012","083","83","Weinegg","60","60-64","13","49"
"2012","083","83","Weinegg","61","60-64","13","51"
"2012","083","83","Weinegg","62","60-64","13","49"
"2012","083","83","Weinegg","63","60-64","13","37"
"2012","083","83","Weinegg","64","60-64","13","48"
"2012","083","83","Weinegg","65","65-69","14","45"
"2012","083","83","Weinegg","66","65-69","14","47"
"2012","083","83","Weinegg","67","65-69","14","51"
"2012","083","83","Weinegg","68","65-69","14","43"
"2012","083","83","Weinegg","69","65-69","14","44"
"2012","083","83","Weinegg","70","70-74","15","47"
"2012","083","83","Weinegg","71","70-74","15","32"
"2012","083","83","Weinegg","72","70-74","15","37"
"2012","083","83","Weinegg","73","70-74","15","32"
"2012","083","83","Weinegg","74","70-74","15","44"
"2012","083","83","Weinegg","75","75-79","16","34"
"2012","083","83","Weinegg","76","75-79","16","30"
"2012","083","83","Weinegg","77","75-79","16","21"
"2012","083","83","Weinegg","78","75-79","16","19"
"2012","083","83","Weinegg","79","75-79","16","25"
"2012","083","83","Weinegg","80","80-84","17","24"
"2012","083","83","Weinegg","81","80-84","17","29"
"2012","083","83","Weinegg","82","80-84","17","13"
"2012","083","83","Weinegg","83","80-84","17","31"
"2012","083","83","Weinegg","84","80-84","17","18"
"2012","083","83","Weinegg","85","85-89","18","25"
"2012","083","83","Weinegg","86","85-89","18","24"
"2012","083","83","Weinegg","87","85-89","18","20"
"2012","083","83","Weinegg","88","85-89","18","31"
"2012","083","83","Weinegg","89","85-89","18","18"
"2012","083","83","Weinegg","90","90-94","19","18"
"2012","083","83","Weinegg","91","90-94","19","12"
"2012","083","83","Weinegg","92","90-94","19","15"
"2012","083","83","Weinegg","93","90-94","19","9"
"2012","083","83","Weinegg","94","90-94","19","9"
"2012","083","83","Weinegg","95","95-99","20","3"
"2012","083","83","Weinegg","96","95-99","20","1"
"2012","083","83","Weinegg","97","95-99","20","4"
"2012","083","83","Weinegg","98","95-99","20","4"
"2012","083","83","Weinegg","99","95-99","20","1"
"2012","083","83","Weinegg","100","100 und mehr","21","2"
"2012","083","83","Weinegg","101","100 und mehr","21","2"
"2012","083","83","Weinegg","103","100 und mehr","21","2"
"2012","091","91","Albisrieden","0","0-4","1","255"
"2012","091","91","Albisrieden","1","0-4","1","257"
"2012","091","91","Albisrieden","2","0-4","1","228"
"2012","091","91","Albisrieden","3","0-4","1","196"
"2012","091","91","Albisrieden","4","0-4","1","180"
"2012","091","91","Albisrieden","5","5-9","2","155"
"2012","091","91","Albisrieden","6","5-9","2","142"
"2012","091","91","Albisrieden","7","5-9","2","131"
"2012","091","91","Albisrieden","8","5-9","2","117"
"2012","091","91","Albisrieden","9","5-9","2","119"
"2012","091","91","Albisrieden","10","10-14","3","114"
"2012","091","91","Albisrieden","11","10-14","3","93"
"2012","091","91","Albisrieden","12","10-14","3","106"
"2012","091","91","Albisrieden","13","10-14","3","95"
"2012","091","91","Albisrieden","14","10-14","3","105"
"2012","091","91","Albisrieden","15","15-19","4","103"
"2012","091","91","Albisrieden","16","15-19","4","106"
"2012","091","91","Albisrieden","17","15-19","4","105"
"2012","091","91","Albisrieden","18","15-19","4","118"
"2012","091","91","Albisrieden","19","15-19","4","135"
"2012","091","91","Albisrieden","20","20-24","5","167"
"2012","091","91","Albisrieden","21","20-24","5","151"
"2012","091","91","Albisrieden","22","20-24","5","199"
"2012","091","91","Albisrieden","23","20-24","5","211"
"2012","091","91","Albisrieden","24","20-24","5","248"
"2012","091","91","Albisrieden","25","25-29","6","269"
"2012","091","91","Albisrieden","26","25-29","6","305"
"2012","091","91","Albisrieden","27","25-29","6","335"
"2012","091","91","Albisrieden","28","25-29","6","396"
"2012","091","91","Albisrieden","29","25-29","6","351"
"2012","091","91","Albisrieden","30","30-34","7","391"
"2012","091","91","Albisrieden","31","30-34","7","388"
"2012","091","91","Albisrieden","32","30-34","7","415"
"2012","091","91","Albisrieden","33","30-34","7","373"
"2012","091","91","Albisrieden","34","30-34","7","406"
"2012","091","91","Albisrieden","35","35-39","8","346"
"2012","091","91","Albisrieden","36","35-39","8","352"
"2012","091","91","Albisrieden","37","35-39","8","382"
"2012","091","91","Albisrieden","38","35-39","8","335"
"2012","091","91","Albisrieden","39","35-39","8","320"
"2012","091","91","Albisrieden","40","40-44","9","274"
"2012","091","91","Albisrieden","41","40-44","9","277"
"2012","091","91","Albisrieden","42","40-44","9","342"
"2012","091","91","Albisrieden","43","40-44","9","254"
"2012","091","91","Albisrieden","44","40-44","9","262"
"2012","091","91","Albisrieden","45","45-49","10","278"
"2012","091","91","Albisrieden","46","45-49","10","239"
"2012","091","91","Albisrieden","47","45-49","10","231"
"2012","091","91","Albisrieden","48","45-49","10","262"
"2012","091","91","Albisrieden","49","45-49","10","252"
"2012","091","91","Albisrieden","50","50-54","11","261"
"2012","091","91","Albisrieden","51","50-54","11","215"
"2012","091","91","Albisrieden","52","50-54","11","224"
"2012","091","91","Albisrieden","53","50-54","11","235"
"2012","091","91","Albisrieden","54","50-54","11","211"
"2012","091","91","Albisrieden","55","55-59","12","181"
"2012","091","91","Albisrieden","56","55-59","12","220"
"2012","091","91","Albisrieden","57","55-59","12","199"
"2012","091","91","Albisrieden","58","55-59","12","197"
"2012","091","91","Albisrieden","59","55-59","12","202"
"2012","091","91","Albisrieden","60","60-64","13","198"
"2012","091","91","Albisrieden","61","60-64","13","190"
"2012","091","91","Albisrieden","62","60-64","13","170"
"2012","091","91","Albisrieden","63","60-64","13","176"
"2012","091","91","Albisrieden","64","60-64","13","187"
"2012","091","91","Albisrieden","65","65-69","14","211"
"2012","091","91","Albisrieden","66","65-69","14","200"
"2012","091","91","Albisrieden","67","65-69","14","178"
"2012","091","91","Albisrieden","68","65-69","14","163"
"2012","091","91","Albisrieden","69","65-69","14","147"
"2012","091","91","Albisrieden","70","70-74","15","151"
"2012","091","91","Albisrieden","71","70-74","15","196"
"2012","091","91","Albisrieden","72","70-74","15","161"
"2012","091","91","Albisrieden","73","70-74","15","166"
"2012","091","91","Albisrieden","74","70-74","15","148"
"2012","091","91","Albisrieden","75","75-79","16","159"
"2012","091","91","Albisrieden","76","75-79","16","152"
"2012","091","91","Albisrieden","77","75-79","16","153"
"2012","091","91","Albisrieden","78","75-79","16","178"
"2012","091","91","Albisrieden","79","75-79","16","153"
"2012","091","91","Albisrieden","80","80-84","17","157"
"2012","091","91","Albisrieden","81","80-84","17","167"
"2012","091","91","Albisrieden","82","80-84","17","154"
"2012","091","91","Albisrieden","83","80-84","17","151"
"2012","091","91","Albisrieden","84","80-84","17","129"
"2012","091","91","Albisrieden","85","85-89","18","126"
"2012","091","91","Albisrieden","86","85-89","18","133"
"2012","091","91","Albisrieden","87","85-89","18","107"
"2012","091","91","Albisrieden","88","85-89","18","94"
"2012","091","91","Albisrieden","89","85-89","18","72"
"2012","091","91","Albisrieden","90","90-94","19","72"
"2012","091","91","Albisrieden","91","90-94","19","53"
"2012","091","91","Albisrieden","92","90-94","19","38"
"2012","091","91","Albisrieden","93","90-94","19","27"
"2012","091","91","Albisrieden","94","90-94","19","19"
"2012","091","91","Albisrieden","95","95-99","20","19"
"2012","091","91","Albisrieden","96","95-99","20","11"
"2012","091","91","Albisrieden","97","95-99","20","7"
"2012","091","91","Albisrieden","98","95-99","20","1"
"2012","091","91","Albisrieden","99","95-99","20","4"
"2012","091","91","Albisrieden","100","100 und mehr","21","3"
"2012","091","91","Albisrieden","101","100 und mehr","21","2"
"2012","092","92","Altstetten","0","0-4","1","316"
"2012","092","92","Altstetten","1","0-4","1","333"
"2012","092","92","Altstetten","2","0-4","1","319"
"2012","092","92","Altstetten","3","0-4","1","311"
"2012","092","92","Altstetten","4","0-4","1","273"
"2012","092","92","Altstetten","5","5-9","2","284"
"2012","092","92","Altstetten","6","5-9","2","285"
"2012","092","92","Altstetten","7","5-9","2","253"
"2012","092","92","Altstetten","8","5-9","2","233"
"2012","092","92","Altstetten","9","5-9","2","242"
"2012","092","92","Altstetten","10","10-14","3","229"
"2012","092","92","Altstetten","11","10-14","3","231"
"2012","092","92","Altstetten","12","10-14","3","231"
"2012","092","92","Altstetten","13","10-14","3","254"
"2012","092","92","Altstetten","14","10-14","3","174"
"2012","092","92","Altstetten","15","15-19","4","217"
"2012","092","92","Altstetten","16","15-19","4","225"
"2012","092","92","Altstetten","17","15-19","4","241"
"2012","092","92","Altstetten","18","15-19","4","223"
"2012","092","92","Altstetten","19","15-19","4","248"
"2012","092","92","Altstetten","20","20-24","5","322"
"2012","092","92","Altstetten","21","20-24","5","359"
"2012","092","92","Altstetten","22","20-24","5","434"
"2012","092","92","Altstetten","23","20-24","5","506"
"2012","092","92","Altstetten","24","20-24","5","520"
"2012","092","92","Altstetten","25","25-29","6","561"
"2012","092","92","Altstetten","26","25-29","6","628"
"2012","092","92","Altstetten","27","25-29","6","617"
"2012","092","92","Altstetten","28","25-29","6","715"
"2012","092","92","Altstetten","29","25-29","6","706"
"2012","092","92","Altstetten","30","30-34","7","698"
"2012","092","92","Altstetten","31","30-34","7","676"
"2012","092","92","Altstetten","32","30-34","7","698"
"2012","092","92","Altstetten","33","30-34","7","673"
"2012","092","92","Altstetten","34","30-34","7","636"
"2012","092","92","Altstetten","35","35-39","8","574"
"2012","092","92","Altstetten","36","35-39","8","597"
"2012","092","92","Altstetten","37","35-39","8","547"
"2012","092","92","Altstetten","38","35-39","8","508"
"2012","092","92","Altstetten","39","35-39","8","544"
"2012","092","92","Altstetten","40","40-44","9","460"
"2012","092","92","Altstetten","41","40-44","9","437"
"2012","092","92","Altstetten","42","40-44","9","453"
"2012","092","92","Altstetten","43","40-44","9","456"
"2012","092","92","Altstetten","44","40-44","9","460"
"2012","092","92","Altstetten","45","45-49","10","454"
"2012","092","92","Altstetten","46","45-49","10","469"
